Date,Close,Open,High,Low,Volume,Change_pct
2021-12-27,434.0,433.45,434.39,431.8,16820.0,0.13
2021-12-28,434.5,434.0,435.015,431.65,17710.0,0.12
2021-12-29,435.8,434.5,435.925,431.84,16379.999999999998,0.3
2021-12-30,437.25,435.8,439.8,432.25,15220.0,0.33
2021-12-31,435.0,437.25,437.25,435.0,15680.0,-0.51
2022-01-03,435.0,435.0,435.0,435.0,,0.0
2022-01-04,435.0,435.0,435.0,435.0,,0.0
2022-01-05,435.45,435.0,436.35,434.95,12760.0,0.1
2022-01-06,435.45,435.45,435.45,435.45,,0.0
2022-01-07,435.45,435.45,435.45,435.45,,0.0
2022-01-10,435.45,435.45,435.45,435.45,,0.0
2022-01-11,435.45,435.45,435.45,435.45,,0.0
2022-01-12,434.7,435.45,435.575,434.45,13110.0,-0.17
2022-01-13,434.95,434.7,434.95,434.25,14250.0,0.06
2022-01-14,435.4,434.95,436.25,434.9,15270.0,0.1
2022-01-17,435.55,435.4,435.965,434.785,15030.0,0.03
2022-01-18,435.95,435.55,435.95,434.35,15390.0,0.09
2022-01-19,436.65,435.95,437.05,434.45,14630.0,0.16
2022-01-20,435.95,436.65,436.65,434.7,14830.0,-0.16
2022-01-21,436.1,435.95,436.84,435.385,15530.0,0.03
2022-01-24,437.0,436.1,437.05,434.7,16460.0,0.21
2022-01-25,436.05,437.0,437.025,435.31,12680.0,-0.22
2022-01-26,435.2,436.05,436.15,434.485,17180.0,-0.19
2022-01-27,434.0,435.0,435.7,433.66,16510.0,-0.28
2022-01-28,435.15,434.0,435.74,433.46,17060.0,0.26
2022-01-31,434.7,435.15,435.15,433.8,17630.0,-0.1
2022-02-01,434.1,434.7,434.7,433.7,16880.0,-0.14
2022-02-02,433.5,434.1,434.55,433.3,16870.0,-0.14
2022-02-03,434.75,433.5,435.15,433.3,16840.0,0.29
2022-02-04,431.95,434.9,434.9,431.925,16720.0,-0.64
2022-02-07,430.45,431.95,432.25,429.985,16450.0,-0.35
2022-02-08,427.85,430.45,430.6,427.285,16880.0,-0.6
2022-02-09,426.2,427.85,428.05,425.66,17530.0,-0.39
2022-02-10,427.25,426.2,428.665,424.9,17580.0,0.25
2022-02-11,430.05,427.35,430.3,426.735,16940.0,0.66
2022-02-14,431.45,430.05,432.35,429.25,16540.0,0.33
2022-02-15,429.45,431.45,431.6,428.96,17580.0,-0.46
2022-02-16,427.95,429.45,429.55,427.0,16710.0,-0.35
2022-02-17,429.05,427.95,429.815,427.825,17670.0,0.26
2022-02-18,428.45,428.85,429.7,427.81,16630.0,-0.14
2022-02-21,427.45,428.45,430.6,426.8,17020.0,-0.23
2022-02-22,437.25,427.45,438.265,427.45,18850.0,2.29
2022-02-23,437.75,437.25,438.35,436.685,18210.0,0.11
2022-02-24,468.61,437.75,470.11,437.55,17500.0,7.05
2022-02-25,460.11,468.61,476.11,459.61,16630.0,-1.81
2022-02-28,490.115,460.11,502.615,460.11,19450.0,6.52
2022-03-01,489.615,490.115,498.615,479.61,17970.0,-0.1
2022-03-02,496.415,489.615,497.115,489.115,17740.0,1.39
2022-03-03,497.915,496.415,499.415,488.115,17190.0,0.3
2022-03-04,510.32,497.915,511.12,496.915,16800.0,2.49
2022-03-07,510.32,510.32,510.32,510.32,,0.0
2022-03-08,510.32,510.32,510.32,510.32,,0.0
2022-03-09,510.92,510.42,513.92,507.92,16990.0,0.12
2022-03-10,521.125,510.92,521.29,509.92,17840.0,2.0
2022-03-11,525.125,521.125,527.125,514.12,17140.0,0.77
2022-03-14,518.725,525.125,525.125,515.12,17340.0,-1.22
2022-03-15,515.42,518.725,518.725,513.12,17320.0,-0.64
2022-03-16,509.62,515.42,515.42,507.62,17450.0,-1.13
2022-03-17,508.87,509.62,509.82,505.515,16800.0,-0.15
2022-03-18,508.77,508.87,509.035,505.365,18200.0,-0.02
2022-03-21,508.77,508.77,508.77,508.77,,0.0
2022-03-22,508.77,508.77,508.77,508.77,,0.0
2022-03-23,508.77,508.77,508.77,508.77,,0.0
2022-03-24,493.965,508.77,508.77,489.665,17270.0,-2.91
2022-03-25,492.865,493.965,496.165,491.665,17950.0,-0.22
2022-03-28,481.865,492.865,493.165,480.76,17650.0,-2.23
2022-03-29,466.86,481.865,481.865,466.86,18100.0,-3.11
2022-03-30,466.16,466.86,466.91,456.66,17320.0,-0.15
2022-03-31,470.86,466.16,472.095,465.36,18280.0,1.01
2022-04-01,475.46,470.86,476.11,470.16,19190.0,0.98
2022-04-04,467.66,475.46,476.86,467.66,17050.0,-1.64
2022-04-05,467.16,468.16,473.06,456.46,17460.0,-0.11
2022-04-06,465.76,467.66,467.86,460.16,16680.0,-0.3
2022-04-07,454.66,465.76,465.795,454.445,16860.0,-2.38
2022-04-08,443.65,454.66,455.26,443.65,17290.0,-2.42
2022-04-11,449.655,443.65,454.36,443.65,16730.0,1.35
2022-04-12,448.655,449.655,453.16,447.355,15930.0,-0.22
2022-04-13,448.655,448.655,453.36,448.655,18240.0,0.0
2022-04-14,453.16,450.155,454.06,445.65,17890.0,1.0
2022-04-15,455.66,453.16,456.36,449.355,18320.0,0.55
2022-04-18,443.65,455.66,455.66,443.435,16950.0,-2.64
2022-04-19,445.65,443.65,446.955,441.15,17530.0,0.45
2022-04-20,442.95,445.65,446.155,442.65,16329.999999999998,-0.61
2022-04-21,443.15,442.95,445.35,442.25,18150.0,0.05
2022-04-22,444.05,443.15,445.65,442.85,17970.0,0.2
2022-04-25,449.455,444.05,450.355,444.05,17780.0,1.22
2022-04-26,451.355,449.455,454.56,449.455,17530.0,0.42
2022-04-27,446.955,451.355,454.06,446.155,16850.0,-0.97
2022-04-28,446.855,446.955,450.855,445.35,18510.0,-0.02
2022-04-29,443.35,446.855,449.255,440.85,18040.0,-0.78
2022-05-02,443.35,443.35,443.35,443.35,,0.0
