Date,Close,Open,High,Low,Volume,Change_pct
2022-03-17,5.46,5.48,5.48,5.45,14820.0,-0.36
2022-03-18,5.46,5.46,5.46,5.45,8109.999999999999,0.0
2022-03-24,5.47,5.46,5.48,5.4,9160.0,0.18
2022-03-25,5.47,5.47,5.47,5.47,22650.0,0.0
2022-03-28,5.0,5.0,5.0,4.9,422030.0,-8.59
2022-03-29,5.0,5.0,5.0,4.95,14910.0,0.0
2022-03-30,5.0,5.0,5.0,4.99,13820.0,0.0
2022-03-31,5.35,5.0,5.45,5.0,56260.0,7.0
2022-04-01,5.35,5.35,5.35,5.06,7770.0,0.0
2022-04-04,5.19,5.35,5.35,4.72,12950.0,-2.99
2022-04-05,5.2,5.19,5.2,5.1,8520.0,0.19
2022-04-06,5.1,5.2,5.2,4.8,25730.0,-1.92
2022-04-07,5.05,5.1,5.1,4.72,10420.0,-0.98
2022-04-08,5.1,5.1,5.1,5.0,1920.0,0.99
2022-04-11,4.99,5.1,5.1,4.72,25730.0,-2.16
2022-04-12,4.54,4.99,4.99,4.54,10780.0,-9.02
2022-04-13,4.99,4.99,4.99,4.54,7200.0,9.91
2022-04-14,5.0,4.99,5.04,4.98,5860.0,0.2
2022-04-15,5.0,5.05,5.05,4.67,40130.0,0.0
2022-04-18,4.96,5.0,5.0,4.6,4740.0,-0.8
2022-04-19,4.97,4.96,4.97,4.92,4090.0,0.2
2022-04-20,4.97,5.0,5.01,4.61,6550.0,0.0
2022-04-21,4.9,4.97,5.01,4.64,12020.0,-1.41
2022-04-22,4.9,4.9,4.94,4.9,6390.0,0.0
2022-04-25,4.8,4.9,5.0,4.75,7710.0,-2.04
2022-04-26,4.9,4.8,5.0,4.8,12750.0,2.08
2022-04-27,4.8,4.9,4.99,4.7,11710.0,-2.04
2022-04-28,4.7,4.99,4.99,4.7,10490.0,-2.08
2022-04-29,4.69,4.99,4.99,3.5,33390.0,-0.21
2022-05-03,4.69,4.69,4.8,4.66,14070.0,0.0
2022-05-04,4.64,4.69,4.7,4.51,10230.0,-1.07
2022-05-05,4.75,4.6,4.78,4.6,13450.0,2.37
2022-05-06,4.5,4.75,4.75,4.0,52480.0,-5.26
2022-05-11,4.36,4.5,4.75,3.86,17580.0,-3.11
2022-05-12,4.0,4.75,4.75,3.89,84440.0,-8.26
2022-05-13,3.99,4.0,4.0,3.86,134380.0,-0.25
2022-05-16,3.89,3.99,4.0,3.84,12850.0,-2.51
2022-05-17,4.0,3.99,4.0,3.9,42490.0,2.83
2022-05-18,4.0,4.0,4.0,3.92,39790.0,0.0
2022-05-19,3.9,4.0,4.0,3.85,9850.0,-2.5
2022-05-20,3.97,3.9,3.99,3.84,27440.0,1.79
2022-05-23,3.98,3.97,3.98,3.85,16740.0,0.25
2022-05-24,3.95,3.98,3.98,3.95,30980.0,-0.75
2022-05-25,3.97,3.98,3.98,3.96,7450.0,0.51
2022-05-26,3.97,3.97,3.99,3.97,26260.0,0.0
2022-05-27,3.96,3.9,3.99,3.9,33250.0,-0.25
2022-05-30,3.94,3.96,3.96,3.8,24600.0,-0.51
2022-05-31,3.88,3.94,3.94,3.8,111460.0,-1.52
2022-06-01,3.91,3.91,3.93,3.89,19460.0,0.77
2022-06-02,3.94,3.92,3.94,3.9,287860.0,0.77
2022-06-03,3.93,3.91,3.94,3.91,12170.0,-0.25
2022-06-06,3.94,3.93,3.94,3.9,7560.0,0.25
2022-06-07,3.94,3.93,3.94,3.93,27580.0,0.0
2022-06-08,3.98,3.93,4.0,3.82,13190.0,1.02
2022-06-09,3.96,3.99,3.99,3.81,9440.0,-0.5
2022-06-10,3.86,3.96,3.96,3.83,34650.0,-2.53
2022-06-13,3.9,3.92,3.92,3.84,12910.0,1.04
2022-06-14,3.85,3.9,3.9,3.8,23150.0,-1.28
2022-06-15,3.81,3.85,3.86,3.8,42650.0,-1.04
2022-06-16,3.84,3.84,3.84,3.82,14800.0,0.79
2022-06-17,3.81,3.84,3.84,3.7,54420.0,-0.78
2022-06-20,3.75,3.71,3.85,3.71,34270.0,-1.57
2022-06-21,3.8,3.8,3.8,3.7,34770.0,1.33
2022-06-22,3.78,3.8,3.8,3.63,26540.0,-0.53
2022-06-23,3.78,3.8,3.8,3.73,15230.0,0.0
2022-06-24,3.75,3.78,3.8,3.75,8080.0,-0.79
2022-06-27,3.79,3.78,3.8,3.76,45890.0,1.07
2022-06-28,3.79,3.79,3.79,3.77,7910.0,0.0
2022-06-29,3.75,3.79,3.79,3.67,5570.0,-1.06
2022-06-30,3.85,3.75,3.85,3.65,189840.0,2.67
2022-07-01,3.78,3.8,3.8,3.69,17090.0,-1.82
2022-07-04,3.79,3.78,3.79,3.77,6060.0,0.26
2022-07-05,3.79,3.79,3.79,3.75,12570.0,0.0
2022-07-07,3.78,3.79,3.79,3.72,17360.0,-0.26
2022-07-08,3.77,3.78,3.78,3.75,30250.0,-0.26
2022-07-11,3.77,3.77,3.77,3.75,29390.0,0.0
2022-07-12,3.63,3.77,3.78,3.61,72690.0,-3.71
2022-07-13,3.5,3.74,3.77,3.47,107180.0,-3.58
2022-07-14,3.74,3.73,3.77,3.67,26810.0,6.86
2022-07-15,3.0,3.74,3.74,2.99,218960.0,-19.79
2022-07-18,3.05,3.5,3.5,3.05,44560.0,1.67
2022-07-19,3.33,3.5,3.5,3.07,20460.0,9.18
2022-07-20,3.39,3.4,3.4,3.34,31960.0,1.8
2022-07-21,3.4,3.39,3.5,3.01,83430.0,0.29
2022-07-22,3.38,3.4,3.48,3.26,48410.0,-0.59
2022-07-25,3.35,3.4,3.48,3.3,56810.0,-0.89
2022-07-26,3.35,3.4,3.45,3.26,44290.0,0.0
2022-07-27,3.45,3.35,3.7,3.35,91960.0,2.99
2022-07-28,3.75,3.45,3.78,3.4,159030.0,8.7
2022-07-29,4.0,3.47,4.0,3.45,209180.0,6.67
2022-08-01,3.57,3.8,3.8,3.01,45350.0,-10.75
2022-08-02,3.6,3.8,3.8,3.57,50250.0,0.84
2022-08-03,3.7,3.67,3.7,3.49,24060.0,2.78
2022-08-04,3.7,3.7,3.79,3.63,160910.0,0.0
2022-08-05,3.78,3.79,3.8,3.75,178700.0,2.16
2022-08-08,3.7,3.75,3.8,3.7,39590.0,-2.12
2022-08-09,3.72,3.5,3.8,3.5,17030.0,0.54
2022-08-10,3.76,3.74,3.8,3.72,96510.0,1.08
2022-08-11,3.74,3.8,3.8,3.7,53680.0,-0.53
2022-08-12,3.7,3.74,3.75,3.67,64700.0,-1.07
2022-08-15,3.65,3.76,3.76,3.65,39060.0,-1.35
2022-08-16,3.75,3.61,3.76,3.61,24620.0,2.74
2022-08-17,3.75,3.75,3.76,3.69,46450.0,0.0
2022-08-18,3.78,3.76,3.78,3.75,23480.0,0.8
2022-08-19,3.78,3.78,3.78,3.7,26210.0,0.0
2022-08-22,3.78,3.7,3.79,3.6,60970.0,0.0
2022-08-23,3.78,3.77,3.79,3.76,20580.0,0.0
2022-08-24,3.7,3.78,3.79,3.7,45870.0,-2.12
2022-08-25,3.7,3.7,3.7,3.55,36130.0,0.0
2022-08-26,3.7,3.7,3.7,3.68,18550.0,0.0
2022-08-31,3.8,3.7,4.02,3.68,326810.0,2.7
2022-09-01,3.8,3.8,3.8,3.79,23460.0,0.0
2022-09-02,3.69,3.7,3.7,3.68,43340.0,-2.89
2022-09-05,3.7,3.69,3.7,3.69,25120.0,0.27
2022-09-06,3.7,3.7,3.7,3.69,53900.0,0.0
2022-09-07,3.69,3.69,3.77,3.68,22660.0,-0.27
2022-09-08,3.69,3.69,3.7,3.69,18740.0,0.0
2022-09-09,3.7,3.7,3.7,3.5,65830.0,0.27
2022-09-12,3.7,3.7,3.7,3.69,96440.0,0.0
2022-09-13,3.7,3.7,3.72,3.69,20890.0,0.0
2022-09-14,3.69,3.61,3.7,3.61,53330.0,-0.27
2022-09-15,3.7,3.69,3.71,3.69,174830.0,0.27
2022-09-16,3.79,3.71,5.5,3.7,261180.0,2.43
2022-09-19,3.8,3.8,3.8,3.65,64090.0,0.26
2022-09-20,3.7,3.8,3.8,3.69,288140.0,-2.63
2022-09-21,3.75,3.7,3.76,3.67,60650.0,1.35
2022-09-22,3.75,3.7,3.75,3.69,150700.0,0.0
2022-09-23,3.69,3.7,3.7,3.69,28390.0,-1.6
2022-09-26,3.69,3.69,3.7,3.63,46970.0,0.0
2022-09-27,3.7,3.69,3.7,3.69,69800.0,0.27
