,Equal Weight,Trad. MVO,ML-Enhanced MVO (rank±5%),Black-Litterman,HRP,CCBN-only Benchmark,ML-MVO Raw μ (ablation)
2022-02-21,0.9716119638608541,0.9587240092259817,0.9585081751379254,0.9502235313847778,0.9889064224856547,0.9832368314961836,0.9694407958307335
2022-02-22,0.9485411236043343,0.9306331508201166,0.9302626800337278,0.9224784325022876,0.9743045296184655,0.9480043161853506,0.9329558277981119
2022-02-23,0.9609325793159166,0.9432388623451486,0.9429193442973941,0.9353016941010444,0.9821132632545345,0.957905234548121,0.9467145633557528
2022-02-24,0.9376870728554051,0.9208111085225673,0.9203431061259709,0.9103130146787846,0.9681377997153058,0.935246761268032,0.9215176774889079
2022-02-25,0.9535676699353376,0.934130264518811,0.9337866170090159,0.9250589326545878,0.9780932381666096,0.9451190326660807,0.9379991019438243
2022-02-28,0.9303190944201638,0.9205447659251964,0.9205778462050426,0.9250091986817904,0.953432339890923,0.9326255886534125,0.9174205043997016
2022-03-01,0.937740539606247,0.9235569101742648,0.9233738992260995,0.9230061822112161,0.9619750052385669,0.9326255886534125,0.9193407225812206
2022-03-02,0.9135426439789603,0.9102988701684862,0.9100205530533023,0.9068189519103667,0.950031529446786,0.9326504583375157,0.9078666026575712
2022-03-03,0.8912641506676885,0.8980689640914639,0.8978042515152536,0.8951322779277816,0.9388505101043962,0.9338682936482231,0.8962120064118432
2022-03-04,0.8815679828227017,0.8924000770184353,0.8920431032774132,0.8901102786978768,0.9319600842224964,0.9276300052960545,0.8855180562600555
2022-03-09,0.9189802075049479,0.9314638615059586,0.9314389060431711,0.9426543117450198,0.9412806764681756,0.9448772751413844,0.9152780091270752
2022-03-10,0.9330049088441579,0.9418483525422654,0.9419202342223021,0.9530466851950097,0.9516291222085547,0.953466340125273,0.9299705939417795
2022-03-11,0.9288712995254286,0.9366630125677898,0.9366516885256359,0.9478400719261929,0.9476898790422962,0.942286770126473,0.9202447144190464
2022-03-14,0.9236890425632701,0.9323110570479849,0.9324085429796575,0.9447972382165437,0.9400082322418919,0.9373011142090574,0.9181218714764718
2022-03-15,0.9229123871909073,0.9279487026167553,0.9280592509271244,0.9402507352011648,0.940726451001934,0.9333308618357261,0.9153917505542638
2022-03-16,0.9166404854876334,0.9186346186459162,0.9187802446479406,0.930477902130203,0.93805421155581,0.9259286769967341,0.9083352459497046
2022-03-17,0.9209363583912119,0.9232828303194378,0.9234535464758639,0.9349660168750688,0.9415662277186444,0.9357807824294021,0.9157958766726554
2022-03-18,0.926922544813763,0.9315318685997461,0.9316785794783279,0.9435564669993057,0.9445860873942558,0.9431980379581454,0.9221452248385636
2022-03-24,0.919892085053166,0.9281269969182623,0.9283319807262898,0.9395668686854375,0.9413874463858546,0.945676943003949,0.9230360922810666
2022-03-25,0.9141155277562011,0.9243288609812232,0.9245326113837018,0.9357240633877884,0.9413372328109775,0.9407245056888482,0.9178107788130929
2022-03-28,0.9138398292462828,0.9094300288329412,0.9097061066473461,0.9199755765891265,0.9450100540978853,0.9535193154976536,0.9159411722113375
2022-03-29,0.9131167036764591,0.9127526425314421,0.9130876375768251,0.9228082165703113,0.9467010729515393,0.9653831188959245,0.9237631853849522
2022-03-30,0.9116749145650481,0.9088301229876897,0.9091850342264185,0.9186457180750809,0.9460158988732812,0.962898218891014,0.9218080989017908
2022-03-31,0.9214060315972922,0.9247921293525359,0.9251413078842415,0.9348719373609108,0.9519673360504306,0.9653767227533842,0.9332496360086386
2022-04-01,0.9209340801951118,0.9290542829509819,0.9293900674387118,0.9393193457436032,0.9514002256693731,0.9690920963813892,0.935762364807032
2022-04-04,0.9141345776822509,0.9192842540420798,0.9196850453609802,0.9288218276141311,0.9474036390406051,0.9728074699918793,0.9340187305714021
2022-04-05,0.9118878610398393,0.9237390333204252,0.9241565494147048,0.9331888011156803,0.9446737500935817,0.9801994529412199,0.9394865263826596
2022-04-06,0.8955631637808962,0.904684965592743,0.9050587284262609,0.9142603929727838,0.9345804410568734,0.9550895719720885,0.9157057329028423
2022-04-07,0.8822342836419208,0.90166426014206,0.9021701424200116,0.9099912112913575,0.9272226170049608,0.9708358669640255,0.9231615131607255
2022-04-08,0.8870976372740543,0.9067272888512977,0.9072009871749139,0.9154191235321045,0.9298114017385667,0.9705629825626172,0.9251011499505138
2022-04-11,0.8732405423180177,0.8988562880712049,0.8992251369132581,0.9083968336703458,0.8921065455210738,0.9523101670271341,0.9086749234293555
2022-04-12,0.8611283826269426,0.8711490626241177,0.8715214544583324,0.8802813092309573,0.8883534026937827,0.9410843769159983,0.8876451245449443
2022-04-13,0.8661739138589976,0.8995527523716225,0.8999066358266385,0.9092420270399839,0.882137108462404,0.952153330185261,0.9071710681726027
2022-04-14,0.8765849523964052,0.9124756494121481,0.9128189528921804,0.9224515816432547,0.8901510918436434,0.9669404890097997,0.9193901264454712
2022-04-15,0.870867008150299,0.9041882814764001,0.9044793474450272,0.9145194623554727,0.8822341361626371,0.9494275046630475,0.9064912931603861
2022-04-18,0.8632760359642062,0.9088010062775143,0.9090748667312754,0.9192427765943744,0.8732149024050776,0.9553865609636064,0.9104769448320562
2022-04-19,0.8660213158114265,0.9126355766948097,0.9129370544515669,0.9229244550050877,0.878317265476054,0.9627833299115649,0.9156874507719941
2022-04-20,0.8649596217285159,0.9026393684056362,0.9029652771546877,0.9126762499394416,0.8768243303778821,0.9528817499969144,0.9087571255447033
2022-04-21,0.8667293845805915,0.90971167485385,0.910040311664425,0.919715801265794,0.8785771406838184,0.9651279859453419,0.916641462611227
2022-04-22,0.8605603068251307,0.9060460549867942,0.9064393664908201,0.915566940004269,0.8754020521137753,0.9676242530146433,0.9171899858559173
2022-04-25,0.8421617734681859,0.8976070471243125,0.8981090323955645,0.9061944565969308,0.8648501791850703,0.9735454805874089,0.9165294406580669
2022-04-26,0.843063259768158,0.8868582371532382,0.8872900232920898,0.8959545399169672,0.862873542012675,0.9474623310955027,0.8998559808821636
2022-04-27,0.8376989600233652,0.8928314237425548,0.8933102930126776,0.9015448402880796,0.8600481704091797,0.96462253191676,0.9098720139843951
2022-04-28,0.8305495818616224,0.8937796960686171,0.8942726886151499,0.9022976396261753,0.851816925405035,0.9720143116263467,0.9130573769364999
2022-04-29,0.8304174989959122,0.894518047758884,0.8950311474947895,0.9028903595731271,0.8533897706824848,0.9756925883095576,0.9153259632169423
2022-05-03,0.819934910954905,0.8909594837888553,0.8915019019332177,0.8990984694762709,0.8444682955430878,0.9744799174327782,0.9134065277813153
2022-05-04,0.8070637058873593,0.888479347286727,0.8890393687692194,0.8964226931604068,0.8356531333516247,0.9756910811026023,0.9111125227379593
2022-05-05,0.8041305258365596,0.8895279670840578,0.8901111315059604,0.8974325902346982,0.8336473057726534,0.9744784120991034,0.9118903350470937
2022-05-06,0.7927164823853885,0.8770889537195634,0.877648892442595,0.8847913725506162,0.825270655158944,0.968001634909797,0.9000599181231316
2022-05-11,0.7806023535757778,0.8560863596954387,0.8567307179689122,0.862882227979322,0.8185237858303295,0.9577078803285938,0.8871452419124376
2022-05-12,0.7717708503627136,0.842578524312374,0.8432096074487551,0.8489558969879474,0.8156598510042461,0.9575347476973539,0.8768490517200697
2022-05-13,0.7617790181298578,0.8214745408975711,0.8220972481299182,0.827745137813861,0.8074606397367362,0.9295293768352324,0.8548110415230993
2022-05-16,0.7466927950156547,0.7411990947974187,0.741510355445675,0.7489375497029332,0.7883744990191764,0.7940166516728161,0.7544044993263304
2022-05-17,0.7644517986068594,0.8196258097478363,0.8202044040891415,0.8262188976434317,0.8078008278495934,0.9181336040809056,0.8504993953311059
2022-05-18,0.7564212826809286,0.8197381987351688,0.8203155434532711,0.8263408671504167,0.8021766692051006,0.9181336040809056,0.8494446460183854
2022-05-19,0.7511037227833223,0.825768129368706,0.8263815272249512,0.8320488339371691,0.8008128081176227,0.9353907779273001,0.8583125148378032
2022-05-20,0.7446146270653184,0.8247240591434576,0.8253952635806228,0.8305101345784356,0.7951432050098926,0.9339876917604092,0.8564629440353552
2022-05-23,0.7465882804734966,0.8243693914823735,0.8250533893643113,0.8301360835362235,0.7959684998947262,0.9338912029365667,0.8579891789643616
2022-05-24,0.7351231223711565,0.80432461524016,0.804982149795249,0.8081878161662428,0.7853791068802929,0.904089631930459,0.8360882440673796
2022-05-25,0.7283310408092459,0.8122561522184144,0.8130683511777509,0.8195244254468517,0.7819204042558194,0.9301102761941432,0.8493929597781984
2022-05-26,0.7310878595689991,0.8110509957333824,0.8118486235720174,0.8179061264807802,0.7826556518841935,0.9267787072853642,0.8490296699194061
2022-05-27,0.7316308013783324,0.7984726987645199,0.7992169167884627,0.8032093903128292,0.7822144640184701,0.9033999694938233,0.8353892152687186
2022-05-30,0.7302424623676267,0.7984048351732458,0.799136758419004,0.8033502560725093,0.7793649721120476,0.9037853379413835,0.8355341024830305
2022-05-31,0.7297507675035917,0.8067809988807221,0.8074769710738281,0.8132565163793435,0.7807313237816538,0.9177459053364987,0.8415373009477335
2022-06-01,0.725751525953195,0.7978521282832075,0.7985623790700906,0.8029697200265471,0.7759718451629259,0.9032271492874292,0.8328041852547137
2022-06-02,0.726280585148863,0.8071382303187886,0.8078794369247342,0.813126399771517,0.7754972360207137,0.9175162183654245,0.843777837332747
2022-06-03,0.7229485453328257,0.8075219054408277,0.8082459199063197,0.8134420575531828,0.7703391328445387,0.9171790113404672,0.8434063259490004
2022-06-06,0.729626818687569,0.8094765679476821,0.8100695951911712,0.8127703460874114,0.7710747342885444,0.905399947150618,0.8396202421724731
2022-06-07,0.7306508827463247,0.8211366234302326,0.8217356646722614,0.8257486769120436,0.7721174484909341,0.923234809400607,0.8509570413117634
2022-06-08,0.7316354372855753,0.8216215091429823,0.8222184751508667,0.8253022781588332,0.7701403504980037,0.9201238764111822,0.8511027279774491
2022-06-09,0.7314793888914927,0.8209149844158183,0.821500285214873,0.8247612350421675,0.7690968673724183,0.9196663369507851,0.8519584916668428
2022-06-10,0.7303538568312729,0.8223092238068397,0.8228330265932963,0.8274648376700637,0.7694928739627542,0.9244687830436931,0.8520318760135531
2022-06-13,0.7265013143187579,0.8261158588770282,0.8266634399968997,0.831187786732328,0.7644944552004916,0.9289358687012613,0.8548679608584983
2022-06-14,0.7299117296375262,0.8251331178280196,0.8256476089959387,0.8306553949804683,0.7677571669460939,0.9286710122420413,0.8545082955949195
2022-06-15,0.7213569703099507,0.8039745924784913,0.8045760363794365,0.8099142253036938,0.7627436382943088,0.9098233595114447,0.8401717109485571
2022-06-16,0.7225485995485412,0.816321992652687,0.8169333553554389,0.8230529743086452,0.761619414582937,0.9265178344986847,0.8512268552662169
2022-06-17,0.7270596721789964,0.8335163790584782,0.8340822076463296,0.8419147622275881,0.7667055760273439,0.9502760037818371,0.8645145540982481
2022-06-20,0.7251658586073086,0.852766701959679,0.8533350183590307,0.8630451472023334,0.7646450301214689,0.979621866195536,0.8801248141415422
2022-06-21,0.7291485149720962,0.8539435312573107,0.8545272604429501,0.8639896566124067,0.7686911038065826,0.9798859443368015,0.8831460360367014
2022-06-22,0.7315627638585696,0.8686927509120281,0.8692681891890951,0.8795963784625414,0.7711895712772023,0.9998263447197981,0.8944562828486325
2022-06-23,0.7320046501303938,0.8668617398639442,0.8674734950881267,0.8784906982259677,0.7726200651611612,1.0010258965670098,0.8947027787420544
2022-06-24,0.7329794790829359,0.8802376011434045,0.8808490466910703,0.8929861720934781,0.7744006212049434,1.0206370043935462,0.9043265007256036
2022-06-27,0.7379874840457945,0.8822019223331694,0.8826855108888165,0.8916130591547888,0.7727210608218542,1.0079581207952,0.901434403479367
2022-06-28,0.7356910601522663,0.8713983692833656,0.8720000143593614,0.882890350287217,0.775988479304976,1.0052666422379226,0.8975639836232132
2022-06-29,0.7371856199770195,0.8742672908539634,0.8748318227238331,0.8856017593046323,0.7766891800365272,1.0077115562332897,0.8986514171724572
2022-06-30,0.7415330742058884,0.8908254622847273,0.891477869634559,0.9037605080334045,0.7796017797018663,1.0329281745710326,0.9173073943858566
2022-07-01,0.7411359232217564,0.8858501842860823,0.8864456785235362,0.8981519162203692,0.7793342889706767,1.0246661503699008,0.9098410035687834
2022-07-04,0.7414914534599049,0.8914430767750381,0.8920385054885648,0.9039218212661823,0.7790348748226568,1.0315761068444185,0.9142664178319974
2022-07-05,0.748821832728196,0.9101429561852324,0.9106476862439743,0.9216063514339545,0.7846516184673913,1.0475491865938746,0.9251926474207164
2022-07-07,0.7416001137088467,0.900682446005014,0.9012431704273007,0.9130151152247857,0.7782849458701739,1.0410283760773011,0.9196081410955009
2022-07-08,0.7439991236020197,0.9057277537202133,0.9062791022031773,0.9182704755229028,0.7812766012889942,1.0474847574367898,0.923039853624546
2022-07-11,0.7474419039927475,0.9071320284444128,0.9076646077192739,0.9193279953806064,0.7845091394546856,1.0474847574367898,0.9233056171053362
2022-07-12,0.7467477363910429,0.9109111173937211,0.9113612649980688,0.9234149239701962,0.7867585401117594,1.052987145199708,0.9201570617727758
2022-07-13,0.7377144259791759,0.9132993856295927,0.9137753573788319,0.9284374888499374,0.7809882765180525,1.0672813078503722,0.9205814866996287
2022-07-14,0.7490136184263255,0.922755922548348,0.9233764085657497,0.9382994256226467,0.791495212149148,1.0794435100009898,0.9366465200134991
2022-07-15,0.7282375924151052,0.9215256091224647,0.9216501856307542,0.9373701728203876,0.7807857125689046,1.0794435100009898,0.9015786774411981
2022-07-18,0.7319963730707455,0.9132185428956727,0.9133526085155452,0.9278092100668125,0.7834677380474112,1.0647385796492603,0.897337964002269
2022-07-19,0.7448899060526364,0.9347265563703864,0.9350440953946207,0.9504044277961793,0.7920033680768067,1.093132660114897,0.9262927613798825
2022-07-20,0.7533564705664184,0.9454221082498453,0.9457071791787246,0.9602002615244648,0.7970744620880288,1.101016059996952,0.9344455617481472
2022-07-21,0.7644387102433345,0.9521904385992962,0.9524157637042211,0.965229525799024,0.8045563686301809,1.101016059996952,0.9374948911282363
2022-07-22,0.7676582066668933,0.9575493279171526,0.9577270041436836,0.9692038968686324,0.805387436005591,1.101016059996952,0.9391654936225992
2022-07-25,0.7599096636422571,0.955026496990724,0.9552305321045087,0.967448740672292,0.798964689491844,1.1014946585960972,0.9359784749516795
2022-07-26,0.7746272745040084,0.9563017229944081,0.9564983673824744,0.9685123133811071,0.8122162045922282,1.1019971816673593,0.9397561318552108
2022-07-27,0.7868002054062817,0.9584365442720247,0.9586253199894743,0.9704270137258986,0.8190123838312396,1.1034084501060442,0.9472469511074519
2022-07-28,0.8034636130030337,0.9810114086345202,0.9812046824702775,0.9932858395692149,0.8287228457907039,1.1294044838747932,0.9750164758125148
2022-07-29,0.81585197445472,0.9846847074715758,0.9848451757336126,0.9960069319795042,0.8344579708151016,1.1294044838747932,0.9856527798589118
2022-08-01,0.8072367927014165,0.9844231898552975,0.984585621655581,0.9958020728872898,0.8320887090826148,1.1293566257247003,0.97131400513744
2022-08-02,0.8041487684112987,0.9794377142364499,0.9796358762501448,0.9918461591611486,0.8303010591075678,1.1282314226806207,0.9706283781669295
2022-08-03,0.807033663838936,0.9807051274190532,0.9809156471643214,0.9934899391069063,0.8317812705268722,1.1312185343611563,0.975615191888553
2022-08-04,0.8088666321141932,0.980824981161744,0.9810296974221776,0.9934377327513892,0.831787296247335,1.1306201643210945,0.9763866954781286
2022-08-05,0.8115369059007449,0.9809969725224558,0.9812001547534078,0.9935651835639715,0.8341615672031061,1.1306201643210945,0.978455166925166
2022-08-08,0.8134593610772173,0.9803237854056369,0.9805234923644764,0.9927840353169792,0.8357882961040348,1.1294231073915684,0.9772685676818985
2022-08-09,0.8180560750234966,0.9812114965842083,0.9814174888507706,0.9938647940685341,0.8400512676471393,1.1312163172534127,0.9802490264530846
2022-08-10,0.8160385165276985,0.9771545352900416,0.9773634915833932,0.9898691518332059,0.836894721660083,1.127021073122771,0.9785896075023955
2022-08-11,0.8163060593878709,0.9933550222749865,0.9935883925885328,1.006904407334536,0.8383892480098916,1.148353339136027,0.9900981227767672
2022-08-12,0.8170407760854752,1.009255277072498,1.0095342083458025,1.0242680273423606,0.8405729461605651,1.1720315664458931,1.0021366437192807
2022-08-15,0.8128064625236401,0.990477668429059,0.9907328561295102,1.0046575040084142,0.8364696973070328,1.147865110966673,0.9861151934808948
2022-08-16,0.813206937905667,0.9856989175539403,0.9859776403139615,1.0005489007296993,0.8384836215395823,1.1454712308269352,0.9874223031243277
2022-08-17,0.8171126361255079,0.9876419029923243,0.9879222039230295,1.002551858869859,0.8407355178386623,1.1478601185141029,0.9926786477067828
2022-08-18,0.8234239922546764,1.037801552251792,1.0381726936781437,1.054663556300549,0.8455543548876214,1.2157269139194171,1.0342395655092707
2022-08-19,0.8319200817468118,1.062682243826142,1.0631160193935394,1.0807875226398487,0.8510902064572977,1.2516392016491156,1.0628115340553375
2022-08-22,0.8260288112470937,1.0609562056014281,1.0614055243933158,1.0792859483805395,0.8463473193346938,1.2516630290071087,1.06028669529737
2022-08-23,0.8310348945719768,1.0547586563706144,1.0551646185374903,1.0723447508960477,0.8489893693104005,1.239186884461836,1.0576240817241465
2022-08-24,0.8308708826169311,1.0559767617422084,1.0563892034923914,1.0736770522427432,0.8475832354905748,1.2413769761541944,1.0628986843143533
2022-08-25,0.8383681642125141,1.0726655166754857,1.0730041572174691,1.089390872127139,0.8508244463787031,1.2508474748266487,1.0704565169575857
2022-08-26,0.8332756931956451,1.0545623704495926,1.054844632858039,1.0702148996892213,0.846315895438731,1.223386982009544,1.0508979834131693
2022-08-31,0.8429217449759704,1.0834975943579543,1.0837710968279852,1.0993222347406162,0.8524894687317293,1.2548962877498435,1.0738584560542141
2022-09-01,0.8402561368922213,1.0700064736646344,1.0702672945508989,1.0854894598425329,0.8516370477660692,1.2381161446705817,1.0619851303898604
2022-09-02,0.8338490051999331,1.0792789953866024,1.0796149503314265,1.096032118863744,0.8504417408415477,1.2579097963456083,1.0664736349359325
2022-09-05,0.8317850898176239,1.0945484996492432,1.0949189806805502,1.112003199281961,0.8471503063921839,1.2794364547219093,1.0783883107419767
2022-09-06,0.8377574749311436,1.135112083715606,1.1355597515426252,1.1542041668009075,0.8521699461670657,1.3348247042798502,1.1096016565199036
2022-09-07,0.8334268163998237,1.1466548512983679,1.147106760661855,1.165936224548648,0.849637866946332,1.3483590445525988,1.1131184424284026
2022-09-08,0.8447389121757869,1.2017145850858146,1.202252556022779,1.2229272536350402,0.8579857710978042,1.4212385422048122,1.1593843065885872
2022-09-09,0.8439423860030961,1.2025650366433016,1.2031049993729974,1.223817904536281,0.8565617524186538,1.422449127178964,1.1609460634648225
2022-09-12,0.8463457666693721,1.2083500967530747,1.2088856184273762,1.229595161512747,0.8587428528016925,1.4283971867730514,1.1642633085927574
2022-09-13,0.8473862989335982,1.2249641420926833,1.2254675498069014,1.245884176533446,0.8570094468129,1.4430213725127499,1.1749994751370643
2022-09-14,0.8415396467717464,1.215377680353052,1.2159155923751623,1.2367347042991315,0.8535295945321868,1.436595769901086,1.1687905858782106
2022-09-15,0.8440938958013214,1.2221618617315375,1.2226887054258442,1.243418133615815,0.8559298055438775,1.442827271346668,1.1731047571925004
2022-09-16,0.8438692438194146,1.2151231124584592,1.2156536856026743,1.2363626807257357,0.8553434520569604,1.4353758273647443,1.171157360168662
2022-09-19,0.8404425011214929,1.1930809883628073,1.1935707861583222,1.213448345702772,0.8519367429222052,1.4053835989685821,1.1546175171818795
2022-09-20,0.8373885611149723,1.1965576607141561,1.1970844725034855,1.2174734951914077,0.8503753331208096,1.4150954721255884,1.1574459831415769
2022-09-21,0.8360429490844905,1.1937571453606408,1.1942736573388317,1.2144993603609502,0.8498337730751273,1.4103468251455618,1.1536744377708685
2022-09-22,0.8356442443173929,1.1879356511977532,1.1884926448842577,1.2091679045679444,0.8513048542359023,1.4102757134288575,1.1538681094149117
2022-09-23,0.8350000555639973,1.1899565065076227,1.1905436635335611,1.2116267327536792,0.8539964229105209,1.4173216685105277,1.1537246552903824
2022-09-26,0.8227357552385928,1.167858645835863,1.16849780337391,1.1899919412247248,0.8456457559858802,1.4010393412127404,1.1412501690190382
2022-09-27,0.8222366538954089,1.1626835365054449,1.1633125058455869,1.1846174756650134,0.8446121788088833,1.3936487355033391,1.139035165903561
2022-09-28,0.8229972906014034,1.168365128370792,1.1689781972776772,1.1901450343556175,0.8441171725045341,1.3974121254813376,1.1406944317408685
2022-09-29,0.8243789938719734,1.1802660290181095,1.180905140215164,1.20254028357305,0.845566603275196,1.4148183216013024,1.1509674484583008
2022-09-30,0.830986281136058,1.1685631457242875,1.1691645672250368,1.1901849041714074,0.8468458780967831,1.3957548060261193,1.1522391652856585
2022-10-03,0.8260756152576005,1.1734098420629964,1.1740951093502683,1.1962408796279747,0.8472349528465143,1.4145614563766045,1.15403133797173
2022-10-04,0.825552677370896,1.183507473942691,1.1841785481635192,1.2062582511660818,0.8466744888656681,1.4234898895464592,1.1585551853537785
2022-10-05,0.8269187455841865,1.206953089001591,1.207669260051188,1.2305925375873976,0.8476280781882525,1.4568139330928838,1.1776865442732494
2022-10-06,0.8333978994662249,1.237056894258601,1.237783319895893,1.261181147149851,0.8519811546374205,1.4919195819866835,1.1990227009926115
2022-10-07,0.8347902800648008,1.2205920845398945,1.221285633042043,1.2440755517272513,0.8522347863172154,1.4683130313448969,1.189175936824018
2022-10-10,0.8322403656501751,1.2388850640581708,1.2396399079100977,1.26342147573503,0.8519579623780202,1.4985214289430848,1.2023768475082406
2022-10-11,0.8333991757845558,1.252303834956296,1.2531116439339658,1.2777231511786626,0.854255967799091,1.5220097065138367,1.2136647833591887
2022-10-12,0.8332091162948254,1.2511831863687513,1.251984087766468,1.27649449956064,0.8533109772640901,1.5196408193328834,1.213670492617765
2022-10-13,0.8355833067568621,1.2569584273119359,1.2577560686253286,1.2822906780498993,0.8545163070346886,1.525523352994526,1.2177073101020794
2022-10-14,0.8348780202825331,1.2480883619626193,1.2488522095712675,1.2728536460449544,0.8533008790651072,1.5101791371353963,1.2097662859729605
2022-10-17,0.8354410815341674,1.2564718147467497,1.2572918525074506,1.2821070105853252,0.8546465382182928,1.528599196553037,1.220824131971607
2022-10-18,0.8340551998915747,1.244526838890628,1.2452985421217029,1.2693594489830804,0.853069219883208,1.507460825648121,1.20783183931008
2022-10-19,0.8307806552241648,1.2210336855048876,1.2217905966522635,1.245390376727872,0.8512202506753743,1.4789648261087136,1.1913663162808878
2022-10-20,0.8315940744327556,1.2170125730095447,1.2177675073334924,1.241305479321055,0.8516114372106145,1.4741848076297916,1.1904140933436527
2022-10-21,0.8251650095153784,1.229028565312278,1.229801859135392,1.2539086170514764,0.8506296471494348,1.4906536926052758,1.1862372614721737
2022-10-26,0.8305147663687714,1.2188837855383383,1.2196396680840118,1.2432071813078949,0.8555307310185059,1.4764116700078467,1.1838046025250355
2022-10-27,0.8257530429077904,1.216151605184527,1.216910506210182,1.2405705575801063,0.8526108982258475,1.4739292125536072,1.1785576956130461
2022-10-28,0.827122955024989,1.2223264190441188,1.2230873516900853,1.2468113403102599,0.8550802276001732,1.4810930311650454,1.1808318706028182
2022-10-31,0.8242841637022404,1.2088351376662354,1.20958620571968,1.233003125330163,0.8514657372676324,1.4644883290837372,1.1720065692516775
2022-11-01,0.822917676335754,1.2128808043138388,1.213641378914205,1.2373523713775443,0.8505119189840404,1.4706168905071992,1.1750078667307566
2022-11-02,0.8226573212411679,1.2102235604228655,1.2110055167664937,1.2353756266210607,0.8528166083636155,1.4714433782840448,1.1759513852804342
2022-11-03,0.8075137617141068,1.1955569531141892,1.1963275856249638,1.220345328352971,0.8354027682051438,1.4532856891628279,1.1651052538798548
2022-11-04,0.811534239974078,1.2086803983813537,1.2094714029049392,1.234120514985245,0.8391158605153306,1.4713359522111173,1.177774003809257
2022-11-07,0.809088534481505,1.195331786829068,1.1960997235755906,1.2200340734875479,0.8365857417406557,1.4525592592572834,1.1658579252376768
2022-11-08,0.8096213228856927,1.19662494326217,1.197383442515751,1.2210267429748713,0.8364264594630362,1.4523230899600788,1.1652567618052694
2022-11-09,0.8018308451379057,1.1976467002249251,1.1984068488445967,1.2221012481857154,0.8265016400293813,1.4537392998138505,1.1658444184739283
2022-11-10,0.8006313120702668,1.1969935156045248,1.197763128698298,1.2217494603302173,0.8256576249274516,1.4546835929940574,1.166317963203269
2022-11-11,0.7983892030581479,1.1969671793368637,1.1977235326276148,1.2213005731369515,0.821391859041754,1.4523201747763803,1.16490483380678
2022-11-14,0.7915394769993194,1.1970390048145039,1.1977881873823404,1.221143982257735,0.813075263727392,1.45113894642759,1.1656972945311201
2022-11-15,0.791262860953541,1.1982082771589206,1.19895670645046,1.222289500294057,0.8123174225598455,1.4522956180904683,1.1656050114226268
2022-11-16,0.7916847334659769,1.1956852314374997,1.196438869427867,1.2199318317471908,0.8169382254999109,1.4504288380218666,1.1594737396079768
2022-11-17,0.7916703955376946,1.213381829081807,1.2141683340056824,1.2386789385202006,0.8161767592014477,1.4757113236233559,1.1742476678078504
2022-11-18,0.7910622377859173,1.190808559052169,1.1915625239107452,1.215064284837494,0.8128052346783418,1.4451026682847414,1.1626138812670472
2022-11-21,0.7841918878573788,1.1862666704731402,1.1870353896481765,1.2116062015159068,0.8088313238026442,1.4425100396349386,1.156999464464008
2022-11-22,0.7755700550015427,1.1882547214506445,1.1890464515260446,1.2150874925694335,0.8029648926964608,1.448531581637345,1.1552242949917522
2022-11-23,0.7796691287180684,1.1810613455433054,1.181822282014929,1.2059931437762383,0.8051015443890583,1.4354380370288713,1.150254443455255
2022-11-24,0.7784515525260801,1.1824765500834122,1.1832419439404274,1.2076749627695025,0.8043862179812834,1.4377460050348796,1.1513394987763939
2022-11-25,0.7789485447094975,1.191669034101561,1.1924437527268443,1.2172887070833491,0.8044329720874478,1.4494827722941916,1.1576672825342746
2022-11-28,0.7665310370174057,1.180529947456491,1.1812934370585138,1.2056438042731725,0.7921996826608609,1.4352720430545693,1.1476436463185942
2022-11-29,0.7691455168294156,1.1823124223811623,1.1830749334866923,1.2073218697352845,0.7954859055864528,1.4370856085676589,1.1485058031414264
2022-11-30,0.810443411750091,1.1778456957757426,1.1785987524658008,1.202321714352737,0.8150199613080529,1.430566166956021,1.2023825914388306
2022-12-01,0.7808600571386696,1.1835593345155495,1.1843165860837608,1.2081902528459467,0.8045661727200414,1.4375955281698813,1.1538975177019797
2022-12-02,0.7855665049240182,1.1990003265187064,1.1997813372468118,1.2248790804626062,0.8108821801370838,1.4586510058616295,1.166264776613747
2022-12-05,0.7939569970404429,1.1992474415627383,1.200012593920971,1.2240614263677143,0.8163243767261864,1.4562926367046118,1.1712987301839264
2022-12-06,0.8007747083644855,1.1969315128448914,1.1976979274078552,1.221880443196641,0.8235716565630568,1.4539342675467608,1.1704281742451814
2022-12-07,0.7997430604929128,1.2020859404753224,1.2028549085754086,1.2270924504942962,0.822960887120615,1.460071649701402,1.1727143479061986
2022-12-08,0.8013849675424092,1.2012249062534002,1.2019983543939416,1.2265493150814069,0.8276310754399079,1.4598595550080216,1.172053830761878
2022-12-09,0.8023209897635373,1.2010085409592772,1.2017760427486788,1.2259406617455344,0.8277925361131988,1.458633693474562,1.1727365646673944
2022-12-12,0.7972958827482655,1.1947797773483868,1.1955318843953258,1.2188207182678747,0.8228118791531234,1.4491773641244372,1.164091930155527
2022-12-13,0.7997895438699167,1.19827374992412,1.1990307375389906,1.222563844423928,0.8212974075740981,1.4538590019018758,1.169342289477658
2022-12-14,0.8060242962766625,1.2070944849840672,1.2078634215091097,1.231988804166085,0.8275028162169084,1.4656167615267806,1.1774550344122416
2022-12-15,0.8121843338651671,1.2048213946184136,1.2055913080843774,1.2298306722879533,0.8334356806432993,1.463258568320468,1.1781345978690472
