Date,Close,Open,High,Low,Volume,Change_pct
2024-09-30,441.52,441.52,441.52,441.52,60.0,0.0
2024-10-01,441.52,441.52,441.52,441.52,1120.0,0.0
2024-10-02,441.52,441.52,441.52,441.52,800.0,0.0
2024-10-03,441.52,441.52,441.52,441.52,110.0,0.0
2024-10-04,441.52,441.52,441.52,441.52,20.0,0.0
2024-10-07,441.52,441.52,441.52,441.52,120.0,0.0
2024-10-08,441.52,441.52,441.52,441.52,100.0,0.0
2024-10-09,441.52,441.52,441.52,441.52,20.0,0.0
2024-10-10,441.52,441.52,441.52,441.52,10.0,0.0
2024-10-11,441.52,441.52,441.52,441.52,100.0,0.0
2024-10-14,441.52,441.52,441.52,441.52,30.0,0.0
2024-10-15,441.52,441.52,441.52,441.52,10.0,0.0
2024-10-16,441.52,441.52,441.52,441.52,40.0,0.0
2024-10-17,441.52,441.52,441.52,441.52,20.0,0.0
2024-10-18,441.52,441.52,441.52,441.52,20.0,0.0
2024-10-21,441.52,441.52,441.52,441.52,20.0,0.0
2024-10-22,441.52,441.52,441.52,441.52,150.0,0.0
2024-10-23,441.52,441.52,441.52,441.52,30.0,0.0
2024-10-24,441.52,441.52,441.52,441.52,50.0,0.0
2024-10-28,441.52,441.52,441.52,441.52,30.0,0.0
2024-10-29,441.52,441.52,441.52,441.52,10.0,0.0
2024-10-30,441.52,441.52,441.52,441.52,30.0,0.0
2024-10-31,441.52,441.52,441.52,441.52,50.0,0.0
2024-11-01,441.52,441.52,441.52,441.52,120.0,0.0
2024-11-04,441.52,441.52,441.52,441.52,50.0,0.0
2024-11-05,441.52,441.52,441.52,441.52,30.0,0.0
2024-11-06,441.52,441.52,441.52,441.52,20.0,0.0
2024-11-07,441.52,441.52,441.52,441.52,20.0,0.0
2024-11-08,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-11,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-12,441.52,441.52,441.52,441.52,10.0,0.0
2024-11-13,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-14,441.52,441.52,441.52,441.52,130.0,0.0
2024-11-15,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-18,441.52,441.52,441.52,441.52,60.0,0.0
2024-11-19,441.52,441.52,441.52,441.52,100.0,0.0
2024-11-20,441.52,441.52,441.52,441.52,110.0,0.0
2024-11-21,441.52,441.52,441.52,441.52,10.0,0.0
2024-11-22,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-25,441.52,441.52,441.52,441.52,330.0,0.0
2024-11-26,441.52,441.52,441.52,441.52,60.0,0.0
2024-11-27,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-28,441.52,441.52,441.52,441.52,70.0,0.0
2024-11-29,441.52,441.52,441.52,441.52,90.0,0.0
2024-12-02,441.52,441.52,441.52,441.52,120.0,0.0
2024-12-03,441.52,441.52,441.52,441.52,40.0,0.0
2024-12-04,441.52,441.52,441.52,441.52,160.0,0.0
2024-12-05,441.52,441.52,441.52,441.52,40.0,0.0
2024-12-06,441.52,441.52,441.52,441.52,50.0,0.0
2024-12-09,441.52,441.52,441.52,441.52,90.0,0.0
2024-12-10,441.52,441.52,441.52,441.52,80.0,0.0
2024-12-11,441.52,441.52,441.52,441.52,220.0,0.0
2024-12-12,441.52,441.52,441.52,441.52,70.0,0.0
2024-12-13,441.52,441.52,441.52,441.52,50.0,0.0
2024-12-17,441.52,441.52,441.52,441.52,60.0,0.0
2024-12-18,441.52,441.52,441.52,441.52,70.0,0.0
